"IDX","frac","iter"
56,0.744444444444444,"Resample_53"
34,0.744444444444444,"Resample_53"
139,0.744444444444444,"Resample_53"
67,0.744444444444444,"Resample_53"
39,0.744444444444444,"Resample_53"
90,0.744444444444444,"Resample_53"
162,0.744444444444444,"Resample_53"
91,0.744444444444444,"Resample_53"
84,0.744444444444444,"Resample_53"
21,0.744444444444444,"Resample_53"
52,0.744444444444444,"Resample_53"
134,0.744444444444444,"Resample_53"
89,0.744444444444444,"Resample_53"
49,0.744444444444444,"Resample_53"
102,0.744444444444444,"Resample_53"
81,0.744444444444444,"Resample_53"
59,0.744444444444444,"Resample_53"
165,0.744444444444444,"Resample_53"
44,0.744444444444444,"Resample_53"
173,0.744444444444444,"Resample_53"
71,0.744444444444444,"Resample_53"
55,0.744444444444444,"Resample_53"
167,0.744444444444444,"Resample_53"
28,0.744444444444444,"Resample_53"
45,0.744444444444444,"Resample_53"
63,0.744444444444444,"Resample_53"
17,0.744444444444444,"Resample_53"
185,0.744444444444444,"Resample_53"
125,0.744444444444444,"Resample_53"
16,0.744444444444444,"Resample_53"
27,0.744444444444444,"Resample_53"
186,0.744444444444444,"Resample_53"
80,0.744444444444444,"Resample_53"
35,0.744444444444444,"Resample_53"
11,0.744444444444444,"Resample_53"
112,0.744444444444444,"Resample_53"
46,0.744444444444444,"Resample_53"
163,0.744444444444444,"Resample_53"
204,0.744444444444444,"Resample_53"
206,0.75,"Resample_54"
97,0.75,"Resample_54"
59,0.75,"Resample_54"
217,0.75,"Resample_54"
222,0.75,"Resample_54"
134,0.75,"Resample_54"
81,0.75,"Resample_54"
208,0.75,"Resample_54"
35,0.75,"Resample_54"
89,0.75,"Resample_54"
72,0.75,"Resample_54"
74,0.75,"Resample_54"
220,0.75,"Resample_54"
33,0.75,"Resample_54"
22,0.75,"Resample_54"
60,0.75,"Resample_54"
39,0.75,"Resample_54"
131,0.75,"Resample_54"
124,0.75,"Resample_54"
189,0.75,"Resample_54"
79,0.75,"Resample_54"
184,0.75,"Resample_54"
226,0.75,"Resample_54"
216,0.75,"Resample_54"
66,0.75,"Resample_54"
45,0.75,"Resample_54"
50,0.75,"Resample_54"
158,0.75,"Resample_54"
49,0.75,"Resample_54"
142,0.75,"Resample_54"
130,0.75,"Resample_54"
25,0.75,"Resample_54"
73,0.75,"Resample_54"
105,0.75,"Resample_54"
99,0.75,"Resample_54"
26,0.75,"Resample_54"
19,0.75,"Resample_54"
182,0.75,"Resample_54"
56,0.75,"Resample_54"
212,0.75,"Resample_54"
215,0.75,"Resample_54"
225,0.75,"Resample_54"
214,0.75,"Resample_54"
21,0.75,"Resample_54"
146,0.75,"Resample_54"
122,0.75,"Resample_54"
104,0.75,"Resample_54"
160,0.75,"Resample_54"
204,0.75,"Resample_54"
203,0.75,"Resample_54"
55,0.75,"Resample_54"
194,0.75,"Resample_54"
64,0.75,"Resample_54"
1,0.75,"Resample_54"
196,0.75,"Resample_54"
155,0.75,"Resample_54"
143,0.75,"Resample_54"
67,0.75,"Resample_54"
123,0.75,"Resample_54"
219,0.75,"Resample_54"
9,0.75,"Resample_54"
47,0.75,"Resample_54"
84,0.75,"Resample_54"
18,0.75,"Resample_54"
96,0.75,"Resample_54"
52,0.75,"Resample_54"
167,0.75,"Resample_54"
34,0.75,"Resample_54"
161,0.75,"Resample_54"
32,0.75,"Resample_54"
218,0.75,"Resample_54"
175,0.75,"Resample_54"
43,0.75,"Resample_54"
63,0.75,"Resample_54"
151,0.75,"Resample_54"
173,0.75,"Resample_54"
129,0.75,"Resample_54"
117,0.75,"Resample_54"
36,0.75,"Resample_54"
28,0.75,"Resample_54"
177,0.75,"Resample_54"
174,0.75,"Resample_54"
11,0.75,"Resample_54"
213,0.75,"Resample_54"
61,0.75,"Resample_54"
58,0.75,"Resample_54"
154,0.75,"Resample_54"
119,0.75,"Resample_54"
197,0.75,"Resample_54"
166,0.75,"Resample_54"
172,0.75,"Resample_54"
85,0.75,"Resample_54"
133,0.75,"Resample_54"
126,0.75,"Resample_54"
125,0.75,"Resample_54"
195,0.75,"Resample_54"
27,0.75,"Resample_54"
46,0.75,"Resample_54"
91,0.75,"Resample_54"
20,0.75,"Resample_54"
62,0.75,"Resample_54"
112,0.75,"Resample_54"
10,0.75,"Resample_54"
165,0.75,"Resample_54"
3,0.75,"Resample_54"
141,0.75,"Resample_54"
156,0.75,"Resample_54"
109,0.75,"Resample_54"
111,0.75,"Resample_54"
118,0.75,"Resample_54"
53,0.75,"Resample_54"
191,0.75,"Resample_54"
51,0.75,"Resample_54"
2,0.75,"Resample_54"
24,0.75,"Resample_54"
106,0.75,"Resample_54"
95,0.75,"Resample_54"
57,0.75,"Resample_54"
140,0.75,"Resample_54"
44,0.75,"Resample_54"
6,0.75,"Resample_54"
198,0.75,"Resample_54"
193,0.75,"Resample_54"
93,0.75,"Resample_54"
65,0.75,"Resample_54"
136,0.75,"Resample_54"
120,0.75,"Resample_54"
23,0.75,"Resample_54"
82,0.75,"Resample_54"
186,0.75,"Resample_54"
48,0.75,"Resample_54"
211,0.75,"Resample_54"
77,0.75,"Resample_54"
110,0.75,"Resample_54"
149,0.75,"Resample_54"
217,0.744444444444444,"Resample_55"
89,0.744444444444444,"Resample_55"
207,0.744444444444444,"Resample_55"
123,0.744444444444444,"Resample_55"
185,0.744444444444444,"Resample_55"
119,0.744444444444444,"Resample_55"
5,0.744444444444444,"Resample_55"
226,0.744444444444444,"Resample_55"
18,0.744444444444444,"Resample_55"
112,0.744444444444444,"Resample_55"
216,0.744444444444444,"Resample_55"
7,0.744444444444444,"Resample_55"
150,0.744444444444444,"Resample_55"
100,0.744444444444444,"Resample_55"
19,0.744444444444444,"Resample_55"
88,0.744444444444444,"Resample_55"
131,0.744444444444444,"Resample_55"
221,0.744444444444444,"Resample_55"
161,0.744444444444444,"Resample_55"
54,0.744444444444444,"Resample_55"
163,0.744444444444444,"Resample_55"
145,0.744444444444444,"Resample_55"
140,0.744444444444444,"Resample_55"
118,0.744444444444444,"Resample_55"
29,0.744444444444444,"Resample_55"
134,0.744444444444444,"Resample_55"
61,0.744444444444444,"Resample_55"
206,0.744444444444444,"Resample_55"
24,0.744444444444444,"Resample_55"
15,0.744444444444444,"Resample_55"
199,0.744444444444444,"Resample_55"
86,0.744444444444444,"Resample_55"
72,0.744444444444444,"Resample_55"
179,0.744444444444444,"Resample_55"
122,0.744444444444444,"Resample_55"
80,0.744444444444444,"Resample_55"
11,0.744444444444444,"Resample_55"
144,0.744444444444444,"Resample_55"
146,0.744444444444444,"Resample_55"
159,0.744444444444444,"Resample_55"
23,0.744444444444444,"Resample_55"
167,0.744444444444444,"Resample_55"
99,0.744444444444444,"Resample_55"
213,0.744444444444444,"Resample_55"
8,0.744444444444444,"Resample_55"
209,0.744444444444444,"Resample_55"
133,0.744444444444444,"Resample_55"
141,0.744444444444444,"Resample_55"
166,0.744444444444444,"Resample_55"
211,0.744444444444444,"Resample_55"
36,0.744444444444444,"Resample_55"
34,0.744444444444444,"Resample_55"
124,0.744444444444444,"Resample_55"
212,0.744444444444444,"Resample_55"
148,0.744444444444444,"Resample_55"
6,0.744444444444444,"Resample_55"
25,0.744444444444444,"Resample_55"
92,0.744444444444444,"Resample_55"
164,0.744444444444444,"Resample_55"
17,0.744444444444444,"Resample_55"
35,0.744444444444444,"Resample_55"
45,0.744444444444444,"Resample_55"
16,0.744444444444444,"Resample_55"
85,0.744444444444444,"Resample_55"
214,0.744444444444444,"Resample_55"
91,0.744444444444444,"Resample_55"
135,0.744444444444444,"Resample_55"
177,0.744444444444444,"Resample_55"
56,0.744444444444444,"Resample_55"
31,0.744444444444444,"Resample_55"
149,0.744444444444444,"Resample_55"
142,0.744444444444444,"Resample_55"
210,0.744444444444444,"Resample_55"
121,0.744444444444444,"Resample_55"
102,0.744444444444444,"Resample_55"
157,0.744444444444444,"Resample_55"
97,0.744444444444444,"Resample_55"
132,0.744444444444444,"Resample_55"
38,0.744444444444444,"Resample_55"
117,0.744444444444444,"Resample_55"
172,0.744444444444444,"Resample_55"
191,0.744444444444444,"Resample_55"
20,0.744444444444444,"Resample_55"
139,0.744444444444444,"Resample_55"
120,0.744444444444444,"Resample_55"
46,0.744444444444444,"Resample_55"
218,0.744444444444444,"Resample_55"
69,0.744444444444444,"Resample_55"
143,0.744444444444444,"Resample_55"
225,0.744444444444444,"Resample_55"
111,0.744444444444444,"Resample_55"
137,0.744444444444444,"Resample_55"
84,0.744444444444444,"Resample_55"
147,0.744444444444444,"Resample_55"
39,0.744444444444444,"Resample_55"
90,0.744444444444444,"Resample_55"
21,0.744444444444444,"Resample_55"
87,0.744444444444444,"Resample_55"
173,0.744444444444444,"Resample_55"
95,0.744444444444444,"Resample_55"
22,0.744444444444444,"Resample_55"
12,0.744444444444444,"Resample_55"
98,0.744444444444444,"Resample_55"
208,0.744444444444444,"Resample_55"
93,0.744444444444444,"Resample_55"
68,0.744444444444444,"Resample_55"
55,0.744444444444444,"Resample_55"
62,0.744444444444444,"Resample_55"
175,0.744444444444444,"Resample_55"
67,0.744444444444444,"Resample_55"
76,0.744444444444444,"Resample_55"
180,0.744444444444444,"Resample_55"
13,0.744444444444444,"Resample_55"
78,0.744444444444444,"Resample_55"
156,0.744444444444444,"Resample_55"
53,0.744444444444444,"Resample_55"
106,0.744444444444444,"Resample_55"
28,0.744444444444444,"Resample_55"
105,0.744444444444444,"Resample_55"
101,0.744444444444444,"Resample_55"
196,0.744444444444444,"Resample_55"
110,0.744444444444444,"Resample_55"
96,0.744444444444444,"Resample_55"
52,0.744444444444444,"Resample_55"
170,0.744444444444444,"Resample_55"
94,0.744444444444444,"Resample_55"
37,0.744444444444444,"Resample_55"
47,0.744444444444444,"Resample_55"
181,0.744444444444444,"Resample_55"
165,0.744444444444444,"Resample_55"
51,0.744444444444444,"Resample_55"
82,0.744444444444444,"Resample_55"
192,0.744444444444444,"Resample_55"
77,0.744444444444444,"Resample_55"
142,0.744444444444444,"Resample_56"
150,0.744444444444444,"Resample_56"
85,0.744444444444444,"Resample_56"
127,0.744444444444444,"Resample_56"
207,0.744444444444444,"Resample_56"
219,0.744444444444444,"Resample_56"
36,0.744444444444444,"Resample_56"
83,0.744444444444444,"Resample_56"
197,0.744444444444444,"Resample_56"
195,0.744444444444444,"Resample_56"
110,0.744444444444444,"Resample_56"
177,0.744444444444444,"Resample_56"
51,0.744444444444444,"Resample_56"
27,0.744444444444444,"Resample_56"
190,0.744444444444444,"Resample_56"
70,0.744444444444444,"Resample_56"
40,0.744444444444444,"Resample_56"
189,0.744444444444444,"Resample_56"
143,0.744444444444444,"Resample_56"
37,0.744444444444444,"Resample_56"
164,0.744444444444444,"Resample_56"
39,0.744444444444444,"Resample_56"
211,0.744444444444444,"Resample_56"
166,0.744444444444444,"Resample_56"
218,0.744444444444444,"Resample_56"
64,0.744444444444444,"Resample_56"
28,0.744444444444444,"Resample_56"
50,0.744444444444444,"Resample_56"
95,0.744444444444444,"Resample_56"
117,0.744444444444444,"Resample_56"
96,0.744444444444444,"Resample_56"
149,0.744444444444444,"Resample_56"
178,0.744444444444444,"Resample_56"
135,0.744444444444444,"Resample_56"
194,0.744444444444444,"Resample_56"
157,0.744444444444444,"Resample_56"
16,0.744444444444444,"Resample_56"
176,0.744444444444444,"Resample_56"
8,0.744444444444444,"Resample_56"
23,0.744444444444444,"Resample_56"
21,0.744444444444444,"Resample_56"
147,0.744444444444444,"Resample_56"
52,0.744444444444444,"Resample_56"
43,0.744444444444444,"Resample_56"
5,0.744444444444444,"Resample_56"
42,0.744444444444444,"Resample_56"
65,0.744444444444444,"Resample_56"
61,0.744444444444444,"Resample_56"
9,0.744444444444444,"Resample_56"
44,0.744444444444444,"Resample_56"
102,0.744444444444444,"Resample_56"
161,0.744444444444444,"Resample_56"
122,0.744444444444444,"Resample_56"
114,0.744444444444444,"Resample_56"
29,0.744444444444444,"Resample_56"
91,0.744444444444444,"Resample_56"
118,0.744444444444444,"Resample_56"
22,0.744444444444444,"Resample_56"
25,0.744444444444444,"Resample_56"
181,0.744444444444444,"Resample_56"
134,0.744444444444444,"Resample_56"
99,0.744444444444444,"Resample_56"
32,0.744444444444444,"Resample_56"
7,0.744444444444444,"Resample_56"
201,0.744444444444444,"Resample_56"
59,0.744444444444444,"Resample_56"
165,0.744444444444444,"Resample_56"
87,0.744444444444444,"Resample_56"
71,0.744444444444444,"Resample_56"
139,0.744444444444444,"Resample_56"
60,0.744444444444444,"Resample_56"
225,0.744444444444444,"Resample_56"
180,0.744444444444444,"Resample_56"
141,0.744444444444444,"Resample_56"
54,0.744444444444444,"Resample_56"
3,0.744444444444444,"Resample_56"
216,0.744444444444444,"Resample_56"
144,0.744444444444444,"Resample_56"
15,0.744444444444444,"Resample_56"
17,0.744444444444444,"Resample_56"
67,0.744444444444444,"Resample_56"
217,0.744444444444444,"Resample_56"
226,0.744444444444444,"Resample_56"
62,0.744444444444444,"Resample_56"
49,0.744444444444444,"Resample_56"
160,0.744444444444444,"Resample_56"
109,0.744444444444444,"Resample_56"
179,0.744444444444444,"Resample_56"
192,0.744444444444444,"Resample_56"
130,0.744444444444444,"Resample_56"
94,0.744444444444444,"Resample_56"
58,0.744444444444444,"Resample_56"
203,0.744444444444444,"Resample_56"
163,0.744444444444444,"Resample_56"
24,0.744444444444444,"Resample_56"
193,0.744444444444444,"Resample_56"
128,0.744444444444444,"Resample_56"
55,0.744444444444444,"Resample_56"
156,0.744444444444444,"Resample_56"
158,0.744444444444444,"Resample_56"
56,0.744444444444444,"Resample_56"
88,0.744444444444444,"Resample_56"
168,0.744444444444444,"Resample_56"
84,0.744444444444444,"Resample_56"
204,0.744444444444444,"Resample_56"
151,0.744444444444444,"Resample_56"
121,0.744444444444444,"Resample_56"
2,0.744444444444444,"Resample_56"
74,0.744444444444444,"Resample_56"
120,0.744444444444444,"Resample_56"
222,0.744444444444444,"Resample_56"
119,0.744444444444444,"Resample_56"
80,0.744444444444444,"Resample_56"
138,0.744444444444444,"Resample_56"
196,0.744444444444444,"Resample_56"
63,0.744444444444444,"Resample_56"
57,0.744444444444444,"Resample_56"
66,0.744444444444444,"Resample_56"
103,0.744444444444444,"Resample_56"
212,0.744444444444444,"Resample_56"
93,0.744444444444444,"Resample_56"
113,0.744444444444444,"Resample_56"
92,0.744444444444444,"Resample_56"
188,0.744444444444444,"Resample_56"
26,0.744444444444444,"Resample_56"
167,0.744444444444444,"Resample_56"
133,0.744444444444444,"Resample_56"
221,0.744444444444444,"Resample_56"
202,0.744444444444444,"Resample_56"
10,0.744444444444444,"Resample_56"
38,0.744444444444444,"Resample_56"
11,0.744444444444444,"Resample_56"
12,0.744444444444444,"Resample_56"
20,0.744444444444444,"Resample_56"
188,0.75,"Resample_57"
131,0.75,"Resample_57"
133,0.75,"Resample_57"
7,0.75,"Resample_57"
143,0.75,"Resample_57"
207,0.75,"Resample_57"
225,0.75,"Resample_57"
52,0.75,"Resample_57"
41,0.75,"Resample_57"
161,0.75,"Resample_57"
113,0.75,"Resample_57"
39,0.75,"Resample_57"
36,0.75,"Resample_57"
92,0.75,"Resample_57"
126,0.75,"Resample_57"
130,0.75,"Resample_57"
21,0.75,"Resample_57"
219,0.75,"Resample_57"
179,0.75,"Resample_57"
71,0.75,"Resample_57"
106,0.75,"Resample_57"
156,0.75,"Resample_57"
11,0.75,"Resample_57"
160,0.75,"Resample_57"
10,0.75,"Resample_57"
20,0.75,"Resample_57"
49,0.75,"Resample_57"
4,0.75,"Resample_57"
149,0.75,"Resample_57"
82,0.75,"Resample_57"
86,0.75,"Resample_57"
61,0.75,"Resample_57"
99,0.75,"Resample_57"
167,0.75,"Resample_57"
151,0.75,"Resample_57"
144,0.75,"Resample_57"
59,0.75,"Resample_57"
53,0.75,"Resample_57"
12,0.75,"Resample_57"
75,0.75,"Resample_57"
87,0.75,"Resample_57"
98,0.75,"Resample_57"
184,0.75,"Resample_57"
178,0.75,"Resample_57"
18,0.75,"Resample_57"
147,0.75,"Resample_57"
16,0.75,"Resample_57"
57,0.75,"Resample_57"
173,0.75,"Resample_57"
15,0.75,"Resample_57"
117,0.75,"Resample_57"
199,0.75,"Resample_57"
17,0.75,"Resample_57"
174,0.75,"Resample_57"
33,0.75,"Resample_57"
226,0.75,"Resample_57"
60,0.75,"Resample_57"
193,0.75,"Resample_57"
222,0.75,"Resample_57"
169,0.75,"Resample_57"
172,0.75,"Resample_57"
120,0.75,"Resample_57"
94,0.75,"Resample_57"
203,0.75,"Resample_57"
28,0.75,"Resample_57"
42,0.75,"Resample_57"
165,0.75,"Resample_57"
23,0.75,"Resample_57"
79,0.75,"Resample_57"
104,0.75,"Resample_57"
202,0.75,"Resample_57"
90,0.75,"Resample_57"
100,0.75,"Resample_57"
125,0.75,"Resample_57"
183,0.75,"Resample_57"
170,0.75,"Resample_57"
19,0.75,"Resample_57"
129,0.75,"Resample_57"
194,0.75,"Resample_57"
116,0.75,"Resample_57"
45,0.75,"Resample_57"
217,0.75,"Resample_57"
101,0.75,"Resample_57"
43,0.75,"Resample_57"
221,0.75,"Resample_57"
30,0.75,"Resample_57"
210,0.75,"Resample_57"
150,0.75,"Resample_57"
168,0.75,"Resample_57"
135,0.75,"Resample_57"
216,0.75,"Resample_57"
171,0.75,"Resample_57"
95,0.75,"Resample_57"
70,0.75,"Resample_57"
44,0.75,"Resample_57"
35,0.75,"Resample_57"
69,0.75,"Resample_57"
158,0.75,"Resample_57"
66,0.75,"Resample_57"
26,0.75,"Resample_57"
140,0.75,"Resample_57"
91,0.75,"Resample_57"
72,0.75,"Resample_57"
74,0.75,"Resample_57"
145,0.75,"Resample_57"
50,0.75,"Resample_57"
115,0.75,"Resample_57"
195,0.75,"Resample_57"
211,0.75,"Resample_57"
121,0.75,"Resample_57"
114,0.75,"Resample_57"
68,0.75,"Resample_57"
96,0.75,"Resample_57"
77,0.75,"Resample_57"
22,0.75,"Resample_57"
29,0.75,"Resample_57"
58,0.75,"Resample_57"
208,0.75,"Resample_57"
65,0.75,"Resample_57"
189,0.75,"Resample_57"
105,0.75,"Resample_57"
154,0.75,"Resample_57"
218,0.75,"Resample_57"
88,0.75,"Resample_57"
34,0.75,"Resample_57"
9,0.75,"Resample_57"
62,0.75,"Resample_57"
27,0.75,"Resample_57"
155,0.75,"Resample_57"
32,0.75,"Resample_57"
8,0.75,"Resample_57"
192,0.75,"Resample_57"
134,0.75,"Resample_57"
166,0.75,"Resample_57"
118,0.75,"Resample_57"
207,0.75,"Resample_58"
90,0.75,"Resample_58"
3,0.75,"Resample_58"
124,0.75,"Resample_58"
175,0.75,"Resample_58"
142,0.75,"Resample_58"
116,0.75,"Resample_58"
12,0.75,"Resample_58"
185,0.75,"Resample_58"
105,0.75,"Resample_58"
216,0.75,"Resample_58"
107,0.75,"Resample_58"
53,0.75,"Resample_58"
35,0.75,"Resample_58"
129,0.75,"Resample_58"
32,0.75,"Resample_58"
203,0.75,"Resample_58"
168,0.75,"Resample_58"
38,0.75,"Resample_58"
119,0.75,"Resample_58"
58,0.75,"Resample_58"
221,0.75,"Resample_58"
25,0.75,"Resample_58"
88,0.75,"Resample_58"
94,0.75,"Resample_58"
226,0.75,"Resample_58"
133,0.75,"Resample_58"
197,0.75,"Resample_58"
220,0.75,"Resample_58"
125,0.75,"Resample_58"
222,0.75,"Resample_58"
151,0.75,"Resample_58"
194,0.75,"Resample_58"
117,0.75,"Resample_58"
108,0.75,"Resample_58"
49,0.75,"Resample_58"
80,0.75,"Resample_58"
115,0.75,"Resample_58"
24,0.75,"Resample_58"
219,0.75,"Resample_58"
23,0.75,"Resample_58"
2,0.75,"Resample_58"
152,0.75,"Resample_58"
92,0.75,"Resample_58"
189,0.75,"Resample_58"
201,0.75,"Resample_58"
78,0.75,"Resample_58"
138,0.75,"Resample_58"
101,0.75,"Resample_58"
45,0.75,"Resample_58"
188,0.75,"Resample_58"
143,0.75,"Resample_58"
84,0.75,"Resample_58"
54,0.75,"Resample_58"
20,0.75,"Resample_58"
85,0.75,"Resample_58"
157,0.75,"Resample_58"
167,0.75,"Resample_58"
146,0.75,"Resample_58"
123,0.75,"Resample_58"
181,0.75,"Resample_58"
37,0.75,"Resample_58"
162,0.75,"Resample_58"
86,0.75,"Resample_58"
113,0.75,"Resample_58"
93,0.75,"Resample_58"
95,0.75,"Resample_58"
11,0.75,"Resample_58"
7,0.75,"Resample_58"
204,0.75,"Resample_58"
59,0.75,"Resample_58"
22,0.75,"Resample_58"
120,0.75,"Resample_58"
198,0.75,"Resample_58"
134,0.75,"Resample_58"
176,0.75,"Resample_58"
174,0.75,"Resample_58"
173,0.75,"Resample_58"
121,0.75,"Resample_58"
99,0.75,"Resample_58"
14,0.75,"Resample_58"
71,0.75,"Resample_58"
218,0.75,"Resample_58"
56,0.75,"Resample_58"
60,0.75,"Resample_58"
223,0.75,"Resample_58"
33,0.75,"Resample_58"
5,0.75,"Resample_58"
50,0.75,"Resample_58"
34,0.75,"Resample_58"
57,0.75,"Resample_58"
87,0.75,"Resample_58"
106,0.75,"Resample_58"
62,0.75,"Resample_58"
126,0.75,"Resample_58"
224,0.75,"Resample_58"
76,0.75,"Resample_58"
202,0.75,"Resample_58"
184,0.75,"Resample_58"
61,0.75,"Resample_58"
165,0.75,"Resample_58"
77,0.75,"Resample_58"
67,0.75,"Resample_58"
28,0.75,"Resample_58"
195,0.75,"Resample_58"
91,0.75,"Resample_58"
55,0.75,"Resample_58"
110,0.75,"Resample_58"
118,0.75,"Resample_58"
36,0.75,"Resample_58"
140,0.75,"Resample_58"
96,0.75,"Resample_58"
82,0.75,"Resample_58"
209,0.75,"Resample_58"
213,0.75,"Resample_58"
102,0.75,"Resample_58"
100,0.75,"Resample_58"
166,0.75,"Resample_58"
193,0.75,"Resample_58"
145,0.75,"Resample_58"
139,0.75,"Resample_58"
29,0.75,"Resample_58"
158,0.75,"Resample_58"
187,0.75,"Resample_58"
70,0.75,"Resample_58"
114,0.75,"Resample_58"
104,0.75,"Resample_58"
150,0.75,"Resample_58"
8,0.75,"Resample_58"
40,0.75,"Resample_58"
196,0.75,"Resample_58"
15,0.75,"Resample_58"
122,0.75,"Resample_58"
205,0.75,"Resample_58"
21,0.75,"Resample_58"
152,0.75,"Resample_59"
157,0.75,"Resample_59"
127,0.75,"Resample_59"
172,0.75,"Resample_59"
217,0.75,"Resample_59"
101,0.75,"Resample_59"
119,0.75,"Resample_59"
206,0.75,"Resample_59"
81,0.75,"Resample_59"
21,0.75,"Resample_59"
212,0.75,"Resample_59"
71,0.75,"Resample_59"
19,0.75,"Resample_59"
106,0.75,"Resample_59"
99,0.75,"Resample_59"
70,0.75,"Resample_59"
111,0.75,"Resample_59"
107,0.75,"Resample_59"
36,0.75,"Resample_59"
76,0.75,"Resample_59"
91,0.75,"Resample_59"
198,0.75,"Resample_59"
56,0.75,"Resample_59"
201,0.75,"Resample_59"
102,0.75,"Resample_59"
181,0.75,"Resample_59"
7,0.75,"Resample_59"
156,0.75,"Resample_59"
218,0.75,"Resample_59"
165,0.75,"Resample_59"
105,0.75,"Resample_59"
132,0.75,"Resample_59"
47,0.75,"Resample_59"
195,0.75,"Resample_59"
171,0.75,"Resample_59"
82,0.75,"Resample_59"
188,0.75,"Resample_59"
209,0.75,"Resample_59"
35,0.75,"Resample_59"
214,0.75,"Resample_59"
14,0.75,"Resample_59"
208,0.75,"Resample_59"
116,0.75,"Resample_59"
129,0.75,"Resample_59"
145,0.75,"Resample_59"
94,0.75,"Resample_59"
211,0.75,"Resample_59"
226,0.75,"Resample_59"
26,0.75,"Resample_59"
67,0.75,"Resample_59"
30,0.75,"Resample_59"
78,0.75,"Resample_59"
204,0.75,"Resample_59"
136,0.75,"Resample_59"
39,0.75,"Resample_59"
51,0.75,"Resample_59"
160,0.75,"Resample_59"
149,0.75,"Resample_59"
110,0.75,"Resample_59"
61,0.75,"Resample_59"
50,0.75,"Resample_59"
216,0.75,"Resample_59"
45,0.75,"Resample_59"
5,0.75,"Resample_59"
175,0.75,"Resample_59"
126,0.75,"Resample_59"
95,0.75,"Resample_59"
100,0.75,"Resample_59"
185,0.75,"Resample_59"
27,0.75,"Resample_59"
60,0.75,"Resample_59"
64,0.75,"Resample_59"
183,0.75,"Resample_59"
62,0.75,"Resample_59"
150,0.75,"Resample_59"
115,0.75,"Resample_59"
32,0.75,"Resample_59"
48,0.75,"Resample_59"
167,0.75,"Resample_59"
199,0.75,"Resample_59"
213,0.75,"Resample_59"
37,0.75,"Resample_59"
93,0.75,"Resample_59"
96,0.75,"Resample_59"
31,0.75,"Resample_59"
63,0.75,"Resample_59"
1,0.75,"Resample_59"
223,0.75,"Resample_59"
222,0.75,"Resample_59"
142,0.75,"Resample_59"
189,0.75,"Resample_59"
186,0.75,"Resample_59"
174,0.75,"Resample_59"
4,0.75,"Resample_59"
177,0.75,"Resample_59"
225,0.75,"Resample_59"
18,0.75,"Resample_59"
53,0.75,"Resample_59"
112,0.75,"Resample_59"
92,0.75,"Resample_59"
34,0.75,"Resample_59"
68,0.75,"Resample_59"
97,0.75,"Resample_59"
59,0.75,"Resample_59"
125,0.75,"Resample_59"
219,0.75,"Resample_59"
55,0.75,"Resample_59"
180,0.75,"Resample_59"
151,0.75,"Resample_59"
144,0.75,"Resample_59"
158,0.75,"Resample_59"
200,0.75,"Resample_59"
113,0.75,"Resample_59"
221,0.75,"Resample_59"
69,0.75,"Resample_59"
77,0.75,"Resample_59"
130,0.75,"Resample_59"
141,0.75,"Resample_59"
46,0.75,"Resample_59"
84,0.75,"Resample_59"
184,0.75,"Resample_59"
54,0.75,"Resample_59"
224,0.75,"Resample_59"
8,0.75,"Resample_59"
73,0.75,"Resample_59"
178,0.75,"Resample_59"
166,0.75,"Resample_59"
38,0.75,"Resample_59"
161,0.75,"Resample_59"
182,0.75,"Resample_59"
121,0.75,"Resample_59"
114,0.75,"Resample_59"
12,0.75,"Resample_59"
131,0.75,"Resample_59"
173,0.75,"Resample_59"
199,0.75,"Resample_60"
205,0.75,"Resample_60"
15,0.75,"Resample_60"
48,0.75,"Resample_60"
204,0.75,"Resample_60"
185,0.75,"Resample_60"
93,0.75,"Resample_60"
208,0.75,"Resample_60"
192,0.75,"Resample_60"
63,0.75,"Resample_60"
87,0.75,"Resample_60"
157,0.75,"Resample_60"
55,0.75,"Resample_60"
220,0.75,"Resample_60"
117,0.75,"Resample_60"
167,0.75,"Resample_60"
33,0.75,"Resample_60"
8,0.75,"Resample_60"
32,0.75,"Resample_60"
131,0.75,"Resample_60"
173,0.75,"Resample_60"
124,0.75,"Resample_60"
39,0.75,"Resample_60"
47,0.75,"Resample_60"
21,0.75,"Resample_60"
41,0.75,"Resample_60"
62,0.75,"Resample_60"
122,0.75,"Resample_60"
119,0.75,"Resample_60"
154,0.75,"Resample_60"
73,0.75,"Resample_60"
7,0.75,"Resample_60"
123,0.75,"Resample_60"
88,0.75,"Resample_60"
71,0.75,"Resample_60"
13,0.75,"Resample_60"
224,0.75,"Resample_60"
209,0.75,"Resample_60"
22,0.75,"Resample_60"
163,0.75,"Resample_60"
116,0.75,"Resample_60"
203,0.75,"Resample_60"
91,0.75,"Resample_60"
174,0.75,"Resample_60"
98,0.75,"Resample_60"
36,0.75,"Resample_60"
12,0.75,"Resample_60"
96,0.75,"Resample_60"
206,0.75,"Resample_60"
222,0.75,"Resample_60"
194,0.75,"Resample_60"
156,0.75,"Resample_60"
90,0.75,"Resample_60"
226,0.75,"Resample_60"
70,0.75,"Resample_60"
115,0.75,"Resample_60"
99,0.75,"Resample_60"
211,0.75,"Resample_60"
69,0.75,"Resample_60"
161,0.75,"Resample_60"
158,0.75,"Resample_60"
106,0.75,"Resample_60"
221,0.75,"Resample_60"
153,0.75,"Resample_60"
